headerdatestamp|headeridentifier|headersetSpec|metadata.mods.accessCondition#text|metadata.mods.accessCondition@type|metadata.mods.identifier.0#text|metadata.mods.identifier.0@type|metadata.mods.identifier.1|metadata.mods.language.languageTerm#text|metadata.mods.language.languageTerm@authority|metadata.mods.language.languageTerm@type|metadata.mods.location.holdingSimple.copyInformationshelfLocator|metadata.mods.locationphysicalLocation|metadata.mods.name.role.roleTerm#text|metadata.mods.name.role.roleTerm@authority|metadata.mods.name.role.roleTerm@type|metadata.mods.name.role.roleTerm@valueURI|metadata.mods.namenamePart|metadata.mods.originInfo.dateCreated.0|metadata.mods.originInfo.dateCreated.1#text|metadata.mods.originInfo.dateCreated.1@encoding|metadata.mods.originInfo.dateCreated.1@keyDate|metadata.mods.originInfo.dateCreated.1@point|metadata.mods.originInfo.dateCreated.1@qualifier|metadata.mods.originInfo.dateCreated.2#text|metadata.mods.originInfo.dateCreated.2@encoding|metadata.mods.originInfo.dateCreated.2@keyDate|metadata.mods.originInfo.dateCreated.2@point|metadata.mods.physicalDescription.form#text|metadata.mods.physicalDescription.form@authority|metadata.mods.physicalDescription.form@valueURI|metadata.mods.recordInfo.languageOfCataloging.languageTerm#text|metadata.mods.recordInfo.languageOfCataloging.languageTerm@authority|metadata.mods.recordInfo.languageOfCataloging.languageTerm@type|metadata.mods.recordInforecordContentSource|metadata.mods.recordInforecordIdentifier|metadata.mods.recordInforecordOrigin|metadata.mods.relatedItem.0.titleInfotitle|metadata.mods.relatedItem.0@displayLabel|metadata.mods.relatedItem.0@type|metadata.mods.relatedItem.1.identifier#text|metadata.mods.relatedItem.1.identifier@type|metadata.mods.relatedItem.1.titleInfotitle|metadata.mods.relatedItem.1@displayLabel|metadata.mods.relatedItem.1@type|metadata.mods.subject.0topic|metadata.mods.subject.1.name@authority|metadata.mods.subject.1.name@valueURI|metadata.mods.subject.1.namenamePart|metadata.mods.subject.1@authority|metadata.mods.subject.1@valueURI|metadata.mods.subject.1topic|metadata.mods.subject.2.cartographicscoordinates|metadata.mods.subject.2.geographic#text|metadata.mods.subject.2.geographic@authority|metadata.mods.subject.2.geographic@valueURI|metadata.mods.titleInfotitle|metadata.mods@version|metadata.mods@xmlns|metadata.mods@xmlns:xlink|metadata.mods@xmlns:xs|metadata.mods@xmlns:xsi|metadata.mods@xsi:schemaLocation|metadata.modsabstract|metadata.modsnote|metadata.modstypeOfResource
2018-05-03T23:13:22Z|oai:utklib:ruskin_127|collections_ruskin|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000296_000226|local|https://digital.lib.utk.edu/collections/islandora/object/ruskin%3A127|zxx|iso639-2b|code|Box 1, Folder 1|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|unknown|undated|1912|edtf|yes|start|inferred|1965|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4734|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.0335|local|Ruskin Cave College Collection|Collection|host|Education, Higher--Tennessee--History|    |    |    |lcsh|http://id.loc.gov/authorities/subjects/sh85028356|College students|"36.14905, -87.35666 | Ruskin (Tenn.) | Coordinates: 36.16089, -87.51918"|Dickson County (Tenn.)|naf|http://id.loc.gov/authorities/names/n82227642|Boys Swimming|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|5 boys swimming|Dates inferred from dates of archival collection.|still image
2018-05-03T23:13:22Z|oai:utklib:ruskin_128|collections_ruskin|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000296_000227|local|https://digital.lib.utk.edu/collections/islandora/object/ruskin%3A128|zxx|iso639-2b|code|Box 1, Folder 1|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|unknown|undated|1912|edtf|yes|start|inferred|1965|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4735|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.0335|local|Ruskin Cave College Collection|Collection|host|Education, Higher--Tennessee--History|    |    |    |lcsh|http://id.loc.gov/authorities/subjects/sh85028356|College students|"36.14905, -87.35666 | Ruskin (Tenn.) | Coordinates: 36.16089, -87.51918"|Dickson County (Tenn.)|naf|http://id.loc.gov/authorities/names/n82227642|Entrance to Cave|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Entrance to Cave.|Dates inferred from dates of archival collection.|still image
2018-05-03T23:13:22Z|oai:utklib:ruskin_129|collections_ruskin|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000296_000228|local|https://digital.lib.utk.edu/collections/islandora/object/ruskin%3A129|zxx|iso639-2b|code|Box 1, Folder 1|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|unknown|undated|1912|edtf|yes|start|inferred|1965|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4736|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.0335|local|Ruskin Cave College Collection|Collection|host|Education, Higher--Tennessee--History|    |    |    |lcsh|http://id.loc.gov/authorities/subjects/sh85028356|College students|"36.14905, -87.35666 | Ruskin (Tenn.) | Coordinates: 36.16089, -87.51918"|Dickson County (Tenn.)|naf|http://id.loc.gov/authorities/names/n82227642|Bird's Eye view of Ruskin from the cliff.|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Bird's eye view of Ruskin from the cliff.|Dates inferred from dates of archival collection.|still image
2018-05-03T23:13:23Z|oai:utklib:ruskin_130|collections_ruskin|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000296_000229|local|https://digital.lib.utk.edu/collections/islandora/object/ruskin%3A130|zxx|iso639-2b|code|Box 1, Folder 1|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|unknown|undated|1912|edtf|yes|start|inferred|1965|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4737|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.0335|local|Ruskin Cave College Collection|Collection|host|Education, Higher--Tennessee--History|    |    |    |lcsh|http://id.loc.gov/authorities/subjects/sh85028356|College students|"36.14905, -87.35666 | Ruskin (Tenn.) | Coordinates: 36.16089, -87.51918"|Dickson County (Tenn.)|naf|http://id.loc.gov/authorities/names/n82227642|Main Building|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Main Building Ruskin Cave College|Dates inferred from dates of archival collection.|still image
2018-05-03T23:13:23Z|oai:utklib:ruskin_131|collections_ruskin|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000296_000230|local|https://digital.lib.utk.edu/collections/islandora/object/ruskin%3A131|zxx|iso639-2b|code|Box 1, Folder 1|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|unknown|undated|1912|edtf|yes|start|inferred|1965|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4738|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.0335|local|Ruskin Cave College Collection|Collection|host|Education, Higher--Tennessee--History|    |    |    |lcsh|http://id.loc.gov/authorities/subjects/sh85028356|College students|"36.14905, -87.35666 | Ruskin (Tenn.) | Coordinates: 36.16089, -87.51918"|Dickson County (Tenn.)|naf|http://id.loc.gov/authorities/names/n82227642|Entrance to Big Cave|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Entrance to Big Cave|Dates inferred from dates of archival collection.|still image
2018-05-03T23:13:23Z|oai:utklib:ruskin_132|collections_ruskin|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000296_000231|local|https://digital.lib.utk.edu/collections/islandora/object/ruskin%3A132|zxx|iso639-2b|code|Box 1, Folder 1|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|unknown|undated|1912|edtf|yes|start|inferred|1965|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4739|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.0335|local|Ruskin Cave College Collection|Collection|host|Education, Higher--Tennessee--History|    |    |    |lcsh|http://id.loc.gov/authorities/subjects/sh85028356|College students|"36.14905, -87.35666 | Ruskin (Tenn.) | Coordinates: 36.16089, -87.51918"|Dickson County (Tenn.)|naf|http://id.loc.gov/authorities/names/n82227642|Interior of Cave|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Cave Interior|Dates inferred from dates of archival collection.|still image
2018-05-03T23:13:23Z|oai:utklib:ruskin_133|collections_ruskin|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000296_000232|local|https://digital.lib.utk.edu/collections/islandora/object/ruskin%3A133|zxx|iso639-2b|code|Box 1, Folder 1|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|unknown|undated|1912|edtf|yes|start|inferred|1965|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4740|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.0335|local|Ruskin Cave College Collection|Collection|host|Education, Higher--Tennessee--History|    |    |    |lcsh|http://id.loc.gov/authorities/subjects/sh85028356|College students|"36.14905, -87.35666 | Ruskin (Tenn.) | Coordinates: 36.16089, -87.51918"|Dickson County (Tenn.)|naf|http://id.loc.gov/authorities/names/n82227642|Banquet Interior of Big Cave|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Flashlight. R.C.C. Students-, Banquet Interior of Big Cave|Dates inferred from dates of archival collection.|still image
2018-05-03T23:13:23Z|oai:utklib:ruskin_134|collections_ruskin|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000296_000233|local|https://digital.lib.utk.edu/collections/islandora/object/ruskin%3A134|zxx|iso639-2b|code|Box 1, Folder 1|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|unknown|undated|1912|edtf|yes|start|inferred|1965|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4741|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.0335|local|Ruskin Cave College Collection|Collection|host|Education, Higher--Tennessee--History|    |    |    |lcsh|http://id.loc.gov/authorities/subjects/sh85028356|College students|"36.14905, -87.35666 | Ruskin (Tenn.) | Coordinates: 36.16089, -87.51918"|Dickson County (Tenn.)|naf|http://id.loc.gov/authorities/names/n82227642|Ruskin Cave, Tenn.|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Ruskin Cave, Tenn.|Dates inferred from dates of archival collection.|still image
2018-05-03T23:13:23Z|oai:utklib:ruskin_135|collections_ruskin|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000296_000234|local|https://digital.lib.utk.edu/collections/islandora/object/ruskin%3A135|zxx|iso639-2b|code|Box 1, Folder 1|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|unknown|undated|1912|edtf|yes|start|inferred|1965|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4742|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.0335|local|Ruskin Cave College Collection|Collection|host|Education, Higher--Tennessee--History|    |    |    |lcsh|http://id.loc.gov/authorities/subjects/sh85028356|College students|"36.14905, -87.35666 | Ruskin (Tenn.) | Coordinates: 36.16089, -87.51918"|Dickson County (Tenn.)|naf|http://id.loc.gov/authorities/names/n82227642|Part of Ruskin|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Part of Ruskin.  View of two houses.|Dates inferred from dates of archival collection.|still image
2018-05-03T23:13:23Z|oai:utklib:ruskin_136|collections_ruskin|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000296_000235|local|https://digital.lib.utk.edu/collections/islandora/object/ruskin%3A136|zxx|iso639-2b|code|Box 1, Folder 1|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|unknown|undated|1912|edtf|yes|start|inferred|1965|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4743|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.0335|local|Ruskin Cave College Collection|Collection|host|Education, Higher--Tennessee--History|    |    |    |lcsh|http://id.loc.gov/authorities/subjects/sh85028356|College students|"36.14905, -87.35666 | Ruskin (Tenn.) | Coordinates: 36.16089, -87.51918"|Dickson County (Tenn.)|naf|http://id.loc.gov/authorities/names/n82227642|View of Houses on a Street|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|all these torn away I believe|Dates inferred from dates of archival collection.|still image
2018-05-03T23:13:23Z|oai:utklib:ruskin_137|collections_ruskin|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000296_000236|local|https://digital.lib.utk.edu/collections/islandora/object/ruskin%3A137|zxx|iso639-2b|code|Box 1, Folder 1|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|unknown|undated|1912|edtf|yes|start|inferred|1965|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4744|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.0335|local|Ruskin Cave College Collection|Collection|host|Education, Higher--Tennessee--History|    |    |    |lcsh|http://id.loc.gov/authorities/subjects/sh85028356|College students|"36.14905, -87.35666 | Ruskin (Tenn.) | Coordinates: 36.16089, -87.51918"|Dickson County (Tenn.)|naf|http://id.loc.gov/authorities/names/n82227642|View of a River|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|no label on photo|Dates inferred from dates of archival collection.|still image
2018-05-03T23:13:23Z|oai:utklib:ruskin_138|collections_ruskin|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000296_000237|local|https://digital.lib.utk.edu/collections/islandora/object/ruskin%3A138|zxx|iso639-2b|code|Box 1, Folder 1|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|unknown|undated|1912|edtf|yes|start|inferred|1965|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4745|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.0335|local|Ruskin Cave College Collection|Collection|host|Education, Higher--Tennessee--History|    |    |    |lcsh|http://id.loc.gov/authorities/subjects/sh85028356|College students|"36.14905, -87.35666 | Ruskin (Tenn.) | Coordinates: 36.16089, -87.51918"|Dickson County (Tenn.)|naf|http://id.loc.gov/authorities/names/n82227642|Large House|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Large House|Dates inferred from dates of archival collection.|still image
2018-05-03T23:13:23Z|oai:utklib:ruskin_139|collections_ruskin|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000296_000238|local|https://digital.lib.utk.edu/collections/islandora/object/ruskin%3A139|zxx|iso639-2b|code|Box 1, Folder 1|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|unknown|undated|1912|edtf|yes|start|inferred|1965|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4746|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.0335|local|Ruskin Cave College Collection|Collection|host|Education, Higher--Tennessee--History|    |    |    |lcsh|http://id.loc.gov/authorities/subjects/sh85028356|College students|"36.14905, -87.35666 | Ruskin (Tenn.) | Coordinates: 36.16089, -87.51918"|Dickson County (Tenn.)|naf|http://id.loc.gov/authorities/names/n82227642|Bell Tower|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Bell Tower|Dates inferred from dates of archival collection.|still image
2018-05-03T23:13:23Z|oai:utklib:ruskin_140|collections_ruskin|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000296_000239|local|https://digital.lib.utk.edu/collections/islandora/object/ruskin%3A140|zxx|iso639-2b|code|Box 1, Folder 1|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|unknown|undated|1912|edtf|yes|start|inferred|1965|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4747|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.0335|local|Ruskin Cave College Collection|Collection|host|Education, Higher--Tennessee--History|    |    |    |lcsh|http://id.loc.gov/authorities/subjects/sh85028356|College students|"36.14905, -87.35666 | Ruskin (Tenn.) | Coordinates: 36.16089, -87.51918"|Dickson County (Tenn.)|naf|http://id.loc.gov/authorities/names/n82227642|Ruskin Cave & Mill 1896|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Ruskin Cave & Mill 1896|Dates inferred from dates of archival collection.|still image
2018-05-03T23:13:24Z|oai:utklib:ruskin_141|collections_ruskin|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000296_000240|local|https://digital.lib.utk.edu/collections/islandora/object/ruskin%3A141|zxx|iso639-2b|code|Box 1, Folder 1|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|unknown|undated|1912|edtf|yes|start|inferred|1965|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4748|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.0335|local|Ruskin Cave College Collection|Collection|host|Education, Higher--Tennessee--History|    |    |    |lcsh|http://id.loc.gov/authorities/subjects/sh85028356|College students|"36.14905, -87.35666 | Ruskin (Tenn.) | Coordinates: 36.16089, -87.51918"|Dickson County (Tenn.)|naf|http://id.loc.gov/authorities/names/n82227642|Prof. Rork, Mr. Holton, Mr. Carnegie|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Prof. Rork, Mr. Holton, Mr. Carnegie, 1896|Dates inferred from dates of archival collection.|still image
2018-05-03T23:13:24Z|oai:utklib:ruskin_142|collections_ruskin|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000296_000241|local|https://digital.lib.utk.edu/collections/islandora/object/ruskin%3A142|zxx|iso639-2b|code|Box 1, Folder 1|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|unknown|undated|1912|edtf|yes|start|inferred|1965|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4749|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.0335|local|Ruskin Cave College Collection|Collection|host|Education, Higher--Tennessee--History|    |    |    |lcsh|http://id.loc.gov/authorities/subjects/sh85028356|College students|"36.14905, -87.35666 | Ruskin (Tenn.) | Coordinates: 36.16089, -87.51918"|Dickson County (Tenn.)|naf|http://id.loc.gov/authorities/names/n82227642|Interior Big Pool|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Interior Big Pool, Ruskin Cave, Tenn.|Dates inferred from dates of archival collection.|still image
2018-05-03T23:13:24Z|oai:utklib:ruskin_143|collections_ruskin|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000296_000242|local|https://digital.lib.utk.edu/collections/islandora/object/ruskin%3A143|zxx|iso639-2b|code|Box 1, Folder 1|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|unknown|undated|1912|edtf|yes|start|inferred|1965|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4750|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.0335|local|Ruskin Cave College Collection|Collection|host|Education, Higher--Tennessee--History|    |    |    |lcsh|http://id.loc.gov/authorities/subjects/sh85028356|College students|"36.14905, -87.35666 | Ruskin (Tenn.) | Coordinates: 36.16089, -87.51918"|Dickson County (Tenn.)|naf|http://id.loc.gov/authorities/names/n82227642|[Verna] Skelley|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|[Verna] Skelley, Our [Wonder]|Dates inferred from dates of archival collection.|still image
2018-05-03T23:13:24Z|oai:utklib:ruskin_144|collections_ruskin|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000296_000243|local|https://digital.lib.utk.edu/collections/islandora/object/ruskin%3A144|zxx|iso639-2b|code|Box 1, Folder 1|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|unknown|undated|1912|edtf|yes|start|inferred|1965|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4751|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.0335|local|Ruskin Cave College Collection|Collection|host|Education, Higher--Tennessee--History|    |    |    |lcsh|http://id.loc.gov/authorities/subjects/sh85028356|College students|"36.14905, -87.35666 | Ruskin (Tenn.) | Coordinates: 36.16089, -87.51918"|Dickson County (Tenn.)|naf|http://id.loc.gov/authorities/names/n82227642|Lady sitting in a tree|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|no label on photo|Dates inferred from dates of archival collection.|still image
2018-05-03T23:13:24Z|oai:utklib:ruskin_145|collections_ruskin|The copyright interests in this item remain with the creator. For more information, contact Special Collections at special@utk.edu.|use and reproduction|0012_000296_000244|local|https://digital.lib.utk.edu/collections/islandora/object/ruskin%3A145|zxx|iso639-2b|code|Box 1, Folder 1|University of Tennessee, Knoxville. Special Collections|Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|unknown|undated|1912|edtf|yes|start|inferred|1965|edtf|yes|end|photographs|aat|http://vocab.getty.edu/aat/300046300|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4752|Created and edited in general conformance to MODS Guidelines (Version 3.5).|Special Collections Online|Project|host|MS.0335|local|Ruskin Cave College Collection|Collection|host|Education, Higher--Tennessee--History|    |    |    |lcsh|http://id.loc.gov/authorities/subjects/sh85028356|College students|"36.14905, -87.35666 | Ruskin (Tenn.) | Coordinates: 36.16089, -87.51918"|Dickson County (Tenn.)|naf|http://id.loc.gov/authorities/names/n82227642|Zoe Cowen|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Zoe Cowen reading a book|Dates inferred from dates of archival collection.|still image
